,dataset,model,layers,qubits,exp,grad1,grad2
2285,ion,PQC-4C,6,30,5,8.680279229187706e-06,6.864042382774056e-05
2286,ion,PQC-4C,6,30,5,5.100770771950263e-06,3.154098512527519e-05
2287,ion,PQC-4C,6,30,5,1.1578591169788835e-06,5.875610881065491e-06
2288,ion,PQC-4C,6,30,5,7.67016416952294e-06,1.2746300322054927e-05
2289,ion,PQC-4C,6,30,5,1.1969703693950397e-05,2.6643556837583038e-05
2290,ion,PQC-4C,6,30,5,4.654285462440596e-06,2.105146746271916e-05
2291,ion,PQC-4C,6,30,5,2.948497884537337e-06,1.2545685612116198e-05
2292,ion,PQC-4C,6,30,5,4.826416481302191e-06,1.634085212970828e-05
2293,ion,PQC-4C,6,30,5,7.135304894489052e-06,3.874967154879534e-05
2294,ion,PQC-4C,7,10,5,1.9449108348697608e-05,4.514959230846635e-05
2295,ion,PQC-4C,7,10,5,8.462095766266645e-05,9.440329407258681e-05
2296,ion,PQC-4C,7,10,5,4.097396110715374e-05,0.0001812389913848138
2297,ion,PQC-4C,7,10,5,7.097910038698776e-05,0.00020373213851390402
2298,ion,PQC-4C,7,10,5,2.5354582887401664e-05,4.798603093006674e-05
2299,ion,PQC-4C,7,10,5,5.5923326780739776e-05,0.00021822617390044555
2300,ion,PQC-4C,7,10,5,3.54249275662922e-05,5.93846978750068e-05
2301,ion,PQC-4C,7,10,5,3.9114897256777244e-05,0.00011632335258713832
2302,ion,PQC-4C,7,10,5,6.320961001976425e-05,0.00014587016334141083
2303,ion,PQC-4C,7,10,5,2.164999188402445e-05,4.535836656920627e-05
2304,ion,PQC-4C,7,10,5,3.712580405573114e-05,8.681886062118052e-05
2305,ion,PQC-4C,7,10,5,1.9197774806309277e-05,0.00018636798331923975
2306,ion,PQC-4C,7,10,5,9.72100189094022e-06,3.20519856425941e-05
2307,ion,PQC-4C,7,10,5,4.193550720524218e-05,0.001537577944854442
2308,ion,PQC-4C,7,10,5,1.6838643482288837e-05,0.00019011119872261914
2309,ion,PQC-4C,7,10,5,7.811601182777133e-05,0.0003490607692683503
2310,ion,PQC-4C,7,10,5,2.1668766955753545e-05,4.1387561538827585e-05
2311,ion,PQC-4C,7,10,5,5.440174339709229e-05,0.00031850726929795583
2312,ion,PQC-4C,7,10,5,2.8715528515677243e-05,2.1933699500777673e-05
2313,ion,PQC-4C,7,10,5,4.643124176767582e-05,6.423936631564834e-05
2314,ion,PQC-4C,7,10,5,4.718161625933657e-05,0.0001640042149493119
2315,ion,PQC-4C,7,10,5,4.0053429740965324e-05,8.499697238234952e-05
2316,ion,PQC-4C,7,10,5,5.300948078471202e-05,0.00012951582937509315
2317,ion,PQC-4C,7,10,5,1.852023191762778e-05,5.4354345832837385e-05
2318,ion,PQC-4C,7,10,5,2.8063814646083978e-05,4.0422891447291304e-05
2319,ion,PQC-4C,7,10,5,3.170959284840246e-05,0.0001245925241071174
2320,ion,PQC-4C,7,10,5,0.0001284993554813019,0.0007935099023206687
2321,ion,PQC-4C,7,10,5,4.508821844467208e-05,0.00030817893404934974
2322,ion,PQC-4C,7,10,5,2.1344602506355518e-05,6.394115171016535e-05
2323,ion,PQC-4C,7,10,5,4.508194581852043e-05,0.00017785216718653278
2324,ion,PQC-4C,7,10,5,4.879532129627993e-05,0.00010070193898020842
2325,ion,PQC-4C,7,10,5,3.698820614555234e-05,9.683548250482554e-05
2326,ion,PQC-4C,7,10,5,1.8184634042156516e-05,4.228252250963873e-05
2327,ion,PQC-4C,7,10,5,1.6924536459337106e-05,5.5404697994859096e-05
2328,ion,PQC-4C,7,10,5,4.632028637862611e-06,3.287768263167817e-05
2329,ion,PQC-4C,7,10,5,8.524733728919735e-05,0.00012028361604845429
2330,ion,PQC-4C,7,10,5,2.9503500317626516e-05,5.975019771162903e-05
2331,ion,PQC-4C,7,10,5,0.00010375457164864019,0.00012154652668065627
2332,ion,PQC-4C,7,10,5,6.429968394868041e-05,0.00010258214819021691
2333,ion,PQC-4C,7,10,5,7.289794634543011e-05,7.63347580701331e-05
2334,ion,PQC-4C,7,10,5,3.439214276904797e-05,7.451360809478534e-05
2335,ion,PQC-4C,7,10,5,5.9554839493062427e-05,7.184053374329079e-05
2336,ion,PQC-4C,7,10,5,2.2799434015679054e-05,6.403348310481065e-05
2337,ion,PQC-4C,7,10,5,3.562786745558678e-05,3.4479855829213744e-05
2338,ion,PQC-4C,7,10,5,7.932351732998352e-05,0.00015450431679797668
2339,ion,PQC-4C,7,10,5,3.598228406618401e-05,8.267686065681824e-05
2340,ion,PQC-4C,7,10,5,3.059772613933492e-05,6.524779868213046e-05
2341,ion,PQC-4C,7,10,5,7.055614662613237e-05,5.813564718163938e-05
2342,ion,PQC-4C,7,10,5,3.052096224652672e-05,5.1413861248067496e-05
2343,ion,PQC-4C,7,10,5,0.00020546539014577436,0.000262071706956075
2344,ion,PQC-4C,7,10,5,1.4630150289819923e-05,4.8526973719012295e-06
2345,ion,PQC-4C,7,10,5,4.1071728275726495e-05,6.681315085287004e-05
2346,ion,PQC-4C,7,10,5,7.810238883526385e-06,4.2387839969716584e-05
2347,ion,PQC-4C,7,10,5,4.983358751270347e-05,0.00010210325397306379
2348,ion,PQC-4C,7,10,5,4.6358221308087726e-05,0.00021526866432889565
2349,ion,PQC-4C,7,10,5,1.2950952745129077e-05,3.6731379886450406e-05
2350,ion,PQC-4C,7,10,5,6.567655332622375e-05,4.0538753051531896e-05
2351,ion,PQC-4C,7,10,5,2.6991067930838292e-05,7.895909226000766e-05
2352,ion,PQC-4C,7,10,5,6.176429893215727e-05,0.00016312963492402381
2353,ion,PQC-4C,7,10,5,4.736057102827953e-05,0.00012263857083923187
2354,ion,PQC-4C,7,20,5,1.2926172458830815e-05,3.0962533451281235e-05
2355,ion,PQC-4C,7,20,5,6.518000674404824e-06,2.2298804035496716e-05
2356,ion,PQC-4C,7,20,5,1.2613694707451746e-05,4.540363235465828e-05
2357,ion,PQC-4C,7,20,5,1.4562898860762598e-05,1.9833060721488907e-05
2358,ion,PQC-4C,7,20,5,5.840043689824377e-06,1.09349399849077e-05
2359,ion,PQC-4C,7,20,5,1.6514246207774364e-05,4.2107236820809594e-05
2360,ion,PQC-4C,7,20,5,1.7072369455029233e-06,1.1386045372042348e-05
2361,ion,PQC-4C,7,20,5,1.0225708086630985e-05,2.9174951946322316e-05
2362,ion,PQC-4C,7,20,5,5.005478119942812e-06,3.456057570431441e-05
2363,ion,PQC-4C,7,20,5,5.5466596229636305e-06,1.2510894917727856e-05
2364,ion,PQC-4C,7,20,5,9.204754201020434e-06,2.3538810542526642e-05
2365,ion,PQC-4C,7,20,5,1.0569593732804343e-05,1.891085359248418e-05
2366,ion,PQC-4C,7,20,5,1.1986193908044373e-05,2.334470674531048e-05
2367,ion,PQC-4C,7,20,5,2.646448667844638e-06,6.856742818479947e-06
2368,ion,PQC-4C,7,20,5,2.100782128304707e-05,3.4204883779772645e-05
2369,ion,PQC-4C,7,20,5,2.630027082975278e-05,3.4127593306042886e-05
2370,ion,PQC-4C,7,20,5,7.1455833879070815e-06,2.7084817484534222e-05
2371,ion,PQC-4C,7,20,5,1.4765911686536072e-06,9.608074786719511e-06
2372,ion,PQC-4C,7,20,5,4.4798230064223456e-06,1.1261336730705061e-05
2373,ion,PQC-4C,7,20,5,1.5490146160280855e-05,2.00490000917295e-05
2374,ion,PQC-4C,7,20,5,5.136372767408065e-05,4.33796341231914e-05
2375,ion,PQC-4C,7,20,5,5.303796113049658e-06,1.9230621015277546e-05
2376,ion,PQC-4C,7,20,5,3.0959172447661194e-06,1.6138078202254585e-05
2377,ion,PQC-4C,7,20,5,6.103102464212757e-06,1.5445366646051012e-05
2378,ion,PQC-4C,7,20,5,1.4450046021291483e-06,6.05111039971394e-06
2379,ion,PQC-4C,7,20,5,7.726281336996648e-06,9.003479870900986e-06
2380,ion,PQC-4C,7,20,5,1.4632423197667839e-05,2.544572446808247e-05
2381,ion,PQC-4C,7,20,5,5.430653004407483e-06,2.7923516114141164e-05
2382,ion,PQC-4C,7,20,5,7.497084910080819e-06,1.840768722195542e-05
2383,ion,PQC-4C,7,20,5,4.660543268295318e-05,6.180991709715976e-05
2384,ion,PQC-4C,7,20,5,1.5669145344615316e-05,5.2331781566537594e-05
2385,ion,PQC-4C,7,20,5,3.644373879470949e-06,2.7836380970661328e-05
2386,ion,PQC-4C,7,20,5,1.1147965021604534e-05,1.4933934685516252e-05
2387,ion,PQC-4C,7,20,5,3.3896319759772238e-06,2.996251760930423e-05
2388,ion,PQC-4C,7,20,5,1.2823291697358656e-05,3.7067477774182063e-05
2389,ion,PQC-4C,7,20,5,9.502968127504121e-06,1.0665487978174731e-05
2390,ion,PQC-4C,7,20,5,1.0578776507835575e-05,4.2443162209735485e-05
2391,ion,PQC-4C,7,20,5,3.1170676635980164e-05,2.8852423465658302e-05
2392,ion,PQC-4C,7,20,5,3.2581974245778835e-06,1.3764576338351407e-05
2393,ion,PQC-4C,7,20,5,3.3033586951184684e-05,3.288779198442029e-05
2394,ion,PQC-4C,7,20,5,4.355411921328774e-06,1.4270305656824777e-05
2395,ion,PQC-4C,7,20,5,1.6247455324408408e-05,1.8854245428388017e-05
2396,ion,PQC-4C,7,20,5,3.6612999495278118e-06,9.651437621296114e-06
2397,ion,PQC-4C,7,20,5,1.8623451382029398e-05,6.466186492742659e-05
2398,ion,PQC-4C,7,20,5,5.161879541506542e-06,7.582721761567847e-06
2399,ion,PQC-4C,7,20,5,7.659286799339037e-06,9.055020326596982e-06
2400,ion,PQC-4C,7,20,5,2.2483382540056054e-05,4.20669764924964e-05
2401,ion,PQC-4C,7,20,5,3.884613178873975e-05,0.00010856155932438683
2402,ion,PQC-4C,7,20,5,1.8430449631135924e-05,1.2144577675560727e-05
2403,ion,PQC-4C,7,20,5,1.308105849967919e-05,1.0166259766787244e-05
2404,ion,PQC-4C,7,30,5,1.7520872823597016e-05,2.6719115966081748e-05
2405,ion,PQC-4C,7,30,5,1.043850901184103e-05,1.5322599915921048e-05
2406,ion,PQC-4C,7,30,5,1.1307628919827389e-05,4.144170670901571e-05
2407,ion,PQC-4C,7,30,5,8.227961116747229e-06,3.3061040185778134e-05
2408,ion,PQC-4C,7,30,5,6.878638910480902e-06,1.3082668222929819e-05
2409,ion,PQC-4C,7,30,5,2.926992257607749e-06,1.2234273836250826e-05
2410,ion,PQC-4C,7,30,5,2.2927425426688693e-06,1.863993760861281e-05
2411,ion,PQC-4C,7,30,5,1.892191962834432e-05,0.00011076621696274324
2412,ion,PQC-4C,7,30,5,3.4726056831391815e-06,9.406962682159464e-06
2413,ion,PQC-4C,7,30,5,4.293102722275081e-06,1.027758486838282e-05
2414,ion,PQC-4C,7,30,5,8.990406253816342e-06,2.8178485636803493e-05
2415,ion,PQC-4C,7,30,5,1.3673005768422108e-05,0.00011472995493992132
2416,ion,PQC-4C,7,30,5,7.774158095205964e-06,4.585395567010876e-05
2417,ion,PQC-4C,7,30,5,2.9641760202291624e-06,5.234120962938432e-06
2418,ion,PQC-4C,7,30,5,7.678808004520578e-06,6.240805955989947e-06
2419,ion,PQC-4C,7,30,5,1.262018006715143e-05,5.2213108404745524e-05
2420,ion,PQC-4C,7,30,5,7.85320496449387e-06,6.459285210349372e-05
2421,ion,PQC-4C,7,30,5,3.7225346636291926e-06,1.7276314068678828e-05
2422,ion,PQC-4C,7,30,5,1.36836699984727e-06,3.61991854287186e-05
2423,ion,PQC-4C,7,30,5,6.177936949926271e-05,1.3774142552968208e-05
2424,ion,PQC-4C,7,30,5,2.9111014046577808e-06,9.473416288303315e-06
2425,ion,PQC-4C,7,30,5,1.1548432642979014e-05,1.8551599259347957e-05
2426,ion,PQC-4C,7,30,5,4.667567241323098e-06,2.220527288866324e-05
2427,ion,PQC-4C,7,30,5,1.0307378515461677e-05,8.90523860449376e-06
2428,ion,PQC-4C,7,30,5,6.058184452954043e-06,1.0641260538635549e-05
2429,ion,PQC-4C,7,30,5,1.0675830559027743e-05,7.76762300879595e-05
2430,ion,PQC-4C,7,30,5,2.6826473627148374e-06,5.151164236791477e-06
2431,ion,PQC-4C,7,30,5,9.923730401773273e-06,2.2415456741912576e-05
2432,ion,PQC-4C,7,30,5,2.967707866292912e-05,4.3510184019437304e-05
2433,ion,PQC-4C,7,30,5,2.3606539963670567e-06,1.1203514910042324e-05
2434,ion,PQC-4C,7,30,5,2.7137637244416826e-05,2.6108043261888536e-05
2435,ion,PQC-4C,7,30,5,1.149388383915629e-05,2.3330356222662077e-05
2436,ion,PQC-4C,7,30,5,1.2558611034393023e-05,1.8561107102391985e-05
2437,ion,PQC-4C,7,30,5,5.638119943502153e-06,2.3376002191367745e-05
2438,ion,PQC-4C,7,30,5,6.089019282218795e-06,9.41139304186004e-06
2439,ion,PQC-4C,7,30,5,8.456841992070767e-06,1.395490693530182e-05
2440,ion,PQC-4C,7,30,5,3.3251598498006446e-06,9.336050697647149e-06
2441,ion,PQC-4C,7,30,5,7.466313228676701e-06,7.248162303277527e-06
2442,ion,PQC-4C,7,30,5,1.0906480729783873e-05,2.5631103773910508e-05
2443,ion,PQC-4C,7,30,5,5.478461540774859e-06,1.3398776625931063e-05
2444,ion,PQC-4C,7,30,5,1.7361018429411536e-05,0.00010636343830670687
2445,ion,PQC-4C,7,30,5,6.070045375717246e-06,1.6632710611679203e-05
2446,ion,PQC-4C,7,30,5,1.0319507326598816e-05,2.4492853308947717e-05
2447,ion,PQC-4C,7,30,5,1.1971738316387971e-05,2.45996853456554e-05
2448,ion,PQC-4C,7,30,5,3.6907778071641314e-05,4.856196142716621e-05
2449,ion,PQC-4C,7,30,5,6.4369067344185616e-06,1.3883117953527834e-05
2450,ion,PQC-4C,7,30,5,2.147769604734973e-05,1.1550556278473849e-05
2451,ion,PQC-4C,7,30,5,5.099489539613717e-06,7.975578002539046e-06
2452,ion,PQC-4C,7,30,5,5.824727563380544e-06,8.306241962723986e-06
2453,ion,PQC-4C,7,30,5,6.946171794191104e-06,1.637509132165568e-05
2454,spectf,PQC-4A,1,10,5,0.00027800139654771475,0.00027800139654771475
2455,spectf,PQC-4A,1,10,5,8.768276650172111e-05,8.768276650172111e-05
2456,spectf,PQC-4A,1,10,5,0.0005197845519470702,0.0005197845519470702
2457,spectf,PQC-4A,1,10,5,0.00019517905623531957,0.00019517905623531957
2458,spectf,PQC-4A,1,10,5,0.0011209488647993791,0.0011209488647993791
2459,spectf,PQC-4A,1,10,5,0.0011216587673890846,0.0011216587673890846
2460,spectf,PQC-4A,1,10,5,0.002926381971386303,0.002926381971386303
2461,spectf,PQC-4A,1,10,5,0.0005772466395043622,0.0005772466395043622
2462,spectf,PQC-4A,1,10,5,0.00027242835337023413,0.00027242835337023413
2463,spectf,PQC-4A,1,10,5,0.00036186245260343017,0.00036186245260343017
2464,spectf,PQC-4A,1,20,5,8.678463694687e-05,8.678463694687e-05
2465,spectf,PQC-4A,1,20,5,0.0006077358455354394,0.0006077358455354394
2466,spectf,PQC-4A,1,20,5,0.00011962119209596871,0.00011962119209596871
2467,spectf,PQC-4A,1,20,5,0.00032908259935081265,0.00032908259935081265
2468,spectf,PQC-4A,1,20,5,0.00012018633690103108,0.00012018633690103108
2469,spectf,PQC-4A,1,20,5,0.0004176702851269573,0.0004176702851269573
2470,spectf,PQC-4A,1,20,5,9.066210385886952e-05,9.066210385886952e-05
2471,spectf,PQC-4A,1,20,5,3.742101522826989e-05,3.742101522826989e-05
2472,spectf,PQC-4A,1,20,5,0.0001415715244543993,0.0001415715244543993
2473,spectf,PQC-4A,1,20,5,0.0003209170325790888,0.0003209170325790888
2474,spectf,PQC-4A,1,30,5,0.00013579296006516564,0.00013579296006516564
2475,spectf,PQC-4A,1,30,5,8.03265120956928e-05,8.03265120956928e-05
2476,spectf,PQC-4A,1,30,5,3.257211236549439e-05,3.257211236549439e-05
2477,spectf,PQC-4A,1,30,5,9.231309424306756e-05,9.231309424306756e-05
2478,spectf,PQC-4A,1,30,5,5.283805549233332e-05,5.283805549233332e-05
2479,spectf,PQC-4A,1,30,5,8.639475214704754e-05,8.639475214704754e-05
2480,spectf,PQC-4A,1,30,5,0.00017478678761913288,0.00017478678761913288
2481,spectf,PQC-4A,1,30,5,1.0344428975767498e-05,1.0344428975767498e-05
2482,spectf,PQC-4A,1,30,5,0.00022838819562621854,0.00022838819562621854
2483,spectf,PQC-4A,1,30,5,4.160927360919639e-05,4.160927360919639e-05
2484,spectf,PQC-4A,2,10,5,4.5739085991747555e-06,0.00015759366055518098
2485,spectf,PQC-4A,2,10,5,0.00015247442475918235,0.00012024683640912733
2486,spectf,PQC-4A,2,10,5,4.449117266983099e-05,0.00018823312975002867
2487,spectf,PQC-4A,2,10,5,8.429472040247291e-05,4.9412440230187096e-05
2488,spectf,PQC-4A,2,10,5,0.00017467713811246218,0.0010004650508063239
2489,spectf,PQC-4A,2,10,5,0.0004635291149744635,5.052334863105248e-05
2490,spectf,PQC-4A,2,10,5,2.922057246997413e-06,0.0001380294201042145
2491,spectf,PQC-4A,2,10,5,2.1202529731499735e-05,0.0024903749498127368
2492,spectf,PQC-4A,2,10,5,6.198745827266622e-05,0.00017965539646761368
2493,spectf,PQC-4A,2,10,5,9.291656256047647e-06,0.00016028895625643178
2494,spectf,PQC-4A,2,20,5,6.0799475432917677e-05,5.958923735270491e-05
2495,spectf,PQC-4A,2,20,5,4.058545979537543e-07,2.7084375036300243e-05
2496,spectf,PQC-4A,2,20,5,6.139657862440798e-05,2.382851119024379e-05
2497,spectf,PQC-4A,2,20,5,5.7845460798656115e-05,8.377275637696263e-05
2498,spectf,PQC-4A,2,20,5,0.00017994399501685093,3.4356662120584415e-05
2499,spectf,PQC-4A,2,20,5,1.2983946008898146e-05,8.044066477544748e-05
2500,spectf,PQC-4A,2,20,5,1.9686463674427968e-07,0.00017739449892265698
2501,spectf,PQC-4A,2,20,5,3.6440495523440867e-05,6.127862727273066e-05
2502,spectf,PQC-4A,2,20,5,1.6531355692468368e-07,2.0100433923997578e-05
2503,spectf,PQC-4A,2,20,5,3.125813722840502e-06,0.00012292812816067967
2504,spectf,PQC-4A,2,30,5,1.1001797106077741e-05,0.002639379227826879
2505,spectf,PQC-4A,2,30,5,6.727591368098571e-05,0.00018920443910102542
2506,spectf,PQC-4A,2,30,5,9.811930749695436e-08,3.4736760379882333e-07
2507,spectf,PQC-4A,2,30,5,8.452269945064837e-07,8.587546791604346e-06
2508,spectf,PQC-4A,2,30,5,7.786672324689549e-07,0.0017473065252411274
2509,spectf,PQC-4A,2,30,5,4.9889673775696995e-05,6.596714504005794e-05
2510,spectf,PQC-4A,2,30,5,4.788546779383454e-05,4.499852263381692e-05
2511,spectf,PQC-4A,2,30,5,3.7140460273918956e-06,2.0515988181696775e-05
2512,spectf,PQC-4A,2,30,5,1.1343617203304434e-06,7.679531520452587e-06
2513,spectf,PQC-4A,2,30,5,6.232332886227333e-06,8.84335116690164e-06
2514,spectf,PQC-4A,3,10,5,1.0435871446695214e-05,0.00017485159491228673
2515,spectf,PQC-4A,3,10,5,1.699615302774673e-06,3.2510402035851955e-05
2516,spectf,PQC-4A,3,10,5,8.11332539210405e-06,0.00036613936707914364
2517,spectf,PQC-4A,3,10,5,2.929364367297826e-06,5.938603329380883e-05
2518,spectf,PQC-4A,3,10,5,9.799004464124366e-06,4.2719843380968086e-05
2519,spectf,PQC-4A,3,10,5,0.0001613980854954844,0.00020175595763828087
2520,spectf,PQC-4A,3,10,5,8.291125533149362e-06,1.5877653713502394e-05
2521,spectf,PQC-4A,3,10,5,2.4853022849327103e-05,3.0301546204810375e-05
2522,spectf,PQC-4A,3,10,5,1.1348537868562845e-05,6.538401916031626e-05
2523,spectf,PQC-4A,3,10,5,3.0999421473263726e-05,0.0003351933559369094
2524,spectf,PQC-4A,3,20,5,2.2756697586723128e-05,9.172441679543256e-05
2525,spectf,PQC-4A,3,20,5,0.00014578154089956604,4.464422897401604e-06
2526,spectf,PQC-4A,3,20,5,1.3348448845537655e-06,0.000260020982624961
2527,spectf,PQC-4A,3,20,5,5.00920036107901e-05,2.6790404312320724e-05
2528,spectf,PQC-4A,3,20,5,1.0541498218989315e-05,2.50527800377625e-05
2529,spectf,PQC-4A,3,20,5,0.00015402174814705031,4.7891593697783324e-05
2530,spectf,PQC-4A,3,20,5,3.7553326027007632e-06,2.4519451995480005e-05
2531,spectf,PQC-4A,3,20,5,2.484434825887368e-05,7.10805369012754e-05
2532,spectf,PQC-4A,3,20,5,3.024497237752182e-05,0.00023840731420918777
2533,spectf,PQC-4A,3,20,5,1.0083011909614197e-06,0.00013208394758544768
2534,spectf,PQC-4A,3,30,5,9.205147217923372e-08,1.2120651208836032e-05
2535,spectf,PQC-4A,3,30,5,3.544736117284672e-05,0.00012083526142186075
2536,spectf,PQC-4A,3,30,5,2.2316585051733745e-05,0.00016121072723723968
2537,spectf,PQC-4A,3,30,5,4.0089472004291437e-10,1.6328150674241504e-07
2538,spectf,PQC-4A,3,30,5,1.2493300670404534e-06,9.422316702557192e-06
2539,spectf,PQC-4A,3,30,5,0.0001611927842315289,3.77652092634902e-05
2540,spectf,PQC-4A,3,30,5,1.2428003462625908e-05,3.803256131024244e-05
2541,spectf,PQC-4A,3,30,5,1.7919470348151478e-05,1.1211161649053985e-05
2542,spectf,PQC-4A,3,30,5,8.120172022275217e-06,2.754403865414991e-06
2543,spectf,PQC-4A,3,30,5,7.792204689416866e-07,8.97342137540792e-05
2544,spectf,PQC-4A,4,10,5,8.258793936168466e-05,0.0015674907366511196
2545,spectf,PQC-4A,4,10,5,0.0001386501954790938,0.0003224085421827332
2546,spectf,PQC-4A,4,10,5,3.872612939734162e-05,7.912326681475922e-05
2547,spectf,PQC-4A,4,10,5,3.0612946725392914e-06,3.4637024697813944e-05
2548,spectf,PQC-4A,4,10,5,4.2505365834265686e-05,1.7654115258068264e-05
2549,spectf,PQC-4A,4,10,5,3.499299014254529e-05,0.0001226663694485291
2550,spectf,PQC-4A,4,10,5,3.6362940099488984e-06,0.0009323012650033981
2551,spectf,PQC-4A,4,10,5,1.0172751670055794e-05,0.0007492981159892251
2552,spectf,PQC-4A,4,10,5,1.7312351031694055e-05,3.454204267403307e-05
2553,spectf,PQC-4A,4,10,5,5.311660175558332e-05,5.706472118729852e-05
2554,spectf,PQC-4A,4,20,5,1.844694474527956e-05,4.016622423025395e-05
2555,spectf,PQC-4A,4,20,5,5.962825678296279e-05,4.035997246796864e-05
2556,spectf,PQC-4A,4,20,5,3.5236054188394345e-05,3.814760118455597e-05
2557,spectf,PQC-4A,4,20,5,3.712351243758117e-05,9.663240577311372e-05
2558,spectf,PQC-4A,4,20,5,3.1484370462783306e-05,5.181837613333859e-05
2559,spectf,PQC-4A,4,20,5,2.400633958426992e-06,6.387952644334717e-06
2560,spectf,PQC-4A,4,20,5,3.067169316121001e-06,0.0002615357601759121
2561,spectf,PQC-4A,4,20,5,4.0500695028674844e-07,4.313683812688232e-06
2562,spectf,PQC-4A,4,20,5,4.0914005509998165e-06,1.740800202479306e-05
2563,spectf,PQC-4A,4,20,5,4.3383660146844324e-07,8.860505403150264e-05
2564,spectf,PQC-4A,4,30,5,1.2175668212856488e-06,1.0872580557480438e-05
2565,spectf,PQC-4A,4,30,5,4.789383444993585e-06,1.3161916865302339e-05
2566,spectf,PQC-4A,4,30,5,3.9221079366081875e-06,1.0581737625458038e-05
2567,spectf,PQC-4A,4,30,5,1.8221128207541393e-06,7.261446477328888e-06
2568,spectf,PQC-4A,4,30,5,6.011463751849648e-05,1.4515871704973933e-05
2569,spectf,PQC-4A,4,30,5,2.321124326172702e-07,2.1260241121312668e-05
2570,spectf,PQC-4A,4,30,5,1.3886422460739607e-06,2.5437536612111683e-05
2571,spectf,PQC-4A,4,30,5,0.0003198952698585195,2.3909387566238343e-05
2572,spectf,PQC-4A,4,30,5,2.0644547680876752e-06,1.59107140298892e-06
2573,spectf,PQC-4A,4,30,5,6.286683824546652e-07,4.1936755940807955e-06
2574,spectf,PQC-4A,5,10,5,2.4085318406010018e-05,0.00020724122573299237
2575,spectf,PQC-4A,5,10,5,1.650284524062649e-05,0.00022465421313009365
2576,spectf,PQC-4A,5,10,5,4.2352468815330046e-05,7.181823756548051e-05
2577,spectf,PQC-4A,5,10,5,0.0001278434486656655,0.00020087084363254847
2578,spectf,PQC-4A,5,10,5,5.697046842188051e-05,0.00011779643880875497
2579,spectf,PQC-4A,5,10,5,0.00032580766724979844,0.00047845142136843376
2580,spectf,PQC-4A,5,10,5,0.00042358800897728124,0.0017704464412191692
2581,spectf,PQC-4A,5,10,5,2.296018074425702e-05,0.00011630936183956485
2582,spectf,PQC-4A,5,10,5,3.3317015264190024e-05,0.00017759003456679836
2583,spectf,PQC-4A,5,10,5,2.0365636656763915e-05,0.0001313101311952261
2584,spectf,PQC-4A,5,20,5,1.9522930603247166e-05,9.848944282431277e-05
2585,spectf,PQC-4A,5,20,5,1.6264253544747218e-06,0.0006344076395723015
2586,spectf,PQC-4A,5,20,5,2.296243284396177e-06,3.449812352116348e-06
2587,spectf,PQC-4A,5,20,5,2.1867672783548213e-06,5.0351973007354856e-05
2588,spectf,PQC-4A,5,20,5,2.860724122908909e-06,1.4066133274450304e-05
2589,spectf,PQC-4A,5,20,5,7.870302140421166e-06,3.3843977151350795e-05
2590,spectf,PQC-4A,5,20,5,1.2846819834975215e-05,0.0012317091883836215
2591,spectf,PQC-4A,5,20,5,8.785782110896822e-06,0.00027400276888518054
2592,spectf,PQC-4A,5,20,5,4.758798772397484e-07,8.437242383947847e-06
2593,spectf,PQC-4A,5,20,5,1.933383544973631e-06,0.0006213106586927358
2594,spectf,PQC-4A,5,30,5,1.3386290140725661e-06,0.00010003620817939698
2595,spectf,PQC-4A,5,30,5,2.430139744412542e-06,4.845148478813451e-06
2596,spectf,PQC-4A,5,30,5,3.3962390854336666e-05,5.150821863484856e-05
2597,spectf,PQC-4A,5,30,5,2.5697207840012065e-05,1.8815033303888732e-05
2598,spectf,PQC-4A,5,30,5,1.0086489908927298e-06,5.492888898676771e-05
2599,spectf,PQC-4A,5,30,5,8.011933943679348e-06,3.826199933248538e-05
2600,spectf,PQC-4A,5,30,5,3.9993930755951703e-07,0.00011057938990219652
2601,spectf,PQC-4A,5,30,5,9.945728795296395e-07,6.630281993009594e-05
2602,spectf,PQC-4A,5,30,5,3.150705590525573e-06,9.013450304709846e-06
2603,spectf,PQC-4A,5,30,5,1.1203878287351936e-05,0.0006059262918764384
2604,spectf,PQC-4A,6,10,5,5.094893864379379e-05,3.14197143492095e-06
2605,spectf,PQC-4A,6,10,5,0.0002214410483041638,0.00012827636885008584
2606,spectf,PQC-4A,6,10,5,3.6895971177247446e-05,6.55785391922362e-05
2607,spectf,PQC-4A,6,10,5,3.219709054942253e-05,4.125923852338743e-05
2608,spectf,PQC-4A,6,10,5,1.391401934322511e-05,0.00010008676143206671
2609,spectf,PQC-4A,6,10,5,5.036995839996133e-05,0.0006024772765241797
2610,spectf,PQC-4A,6,10,5,8.99847832216386e-06,0.00025174546252576427
2611,spectf,PQC-4A,6,10,5,4.098422393944983e-06,6.421793726789367e-05
2612,spectf,PQC-4A,6,10,5,2.380817683008091e-05,4.447599404882824e-05
2613,spectf,PQC-4A,6,10,5,1.88625798270435e-05,0.00016552536465849627
2614,spectf,PQC-4A,6,20,5,5.845287273904126e-05,0.00040981442996829707
2615,spectf,PQC-4A,6,20,5,0.00010033181540531824,0.0005476672110707693
2616,spectf,PQC-4A,6,20,5,8.582482744084241e-07,1.889300562758179e-05
2617,spectf,PQC-4A,6,20,5,1.6465886989287146e-06,0.0002581297873070169
2618,spectf,PQC-4A,6,20,5,5.3670027152441136e-05,8.79651261005473e-05
